,index,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HomeWinRate,AwayWinRate,isWin
6799,6799,1.4428571428571428,2.1,0.8142857142857143,1.0142857142857142,14.628571428571428,15.242857142857142,4.942857142857143,6.071428571428571,17.6,13.371428571428572,4.9,5.357142857142857,1.9142857142857144,1.3285714285714283,0.0571428571428571,0.0285714285714285,0.3571428571428571,0.5714285714285714,0.0
6800,6800,1.5285714285714285,1.2285714285714286,0.7428571428571429,0.5714285714285714,12.514285714285714,12.228571428571428,5.1,4.5,12.185714285714283,15.2,4.642857142857143,4.071428571428571,1.6,1.9285714285714288,0.0571428571428571,0.1142857142857142,0.5428571428571428,0.3714285714285714,1.0
6801,6801,0.9571428571428572,1.0,0.2571428571428571,0.4857142857142857,13.32857142857143,10.628571428571428,4.142857142857143,3.7,14.285714285714286,12.514285714285714,5.128571428571429,4.1571428571428575,1.4857142857142858,1.4285714285714286,0.0857142857142857,0.0571428571428571,0.2142857142857142,0.2714285714285714,0.0
6802,6802,1.6428571428571428,1.2571428571428571,0.7142857142857143,0.4,12.442857142857145,13.428571428571429,4.985714285714286,4.357142857142857,16.65714285714286,16.114285714285714,4.614285714285714,4.342857142857143,2.4285714285714284,1.8142857142857145,0.0857142857142857,0.0857142857142857,0.3285714285714285,0.4285714285714285,0.0
6803,6803,1.1714285714285717,0.7142857142857143,0.4571428571428571,0.3428571428571428,11.242857142857142,10.857142857142858,4.271428571428571,3.3714285714285714,16.6,18.114285714285717,5.228571428571429,3.742857142857143,2.1,2.4,0.1428571428571428,0.1428571428571428,0.2714285714285714,0.2571428571428571,1.0
6804,6804,1.028169014084507,1.0845070422535212,0.4225352112676056,0.5070422535211268,11.32394366197183,8.915492957746478,4.647887323943662,3.140845070422535,14.52112676056338,17.408450704225352,4.535211267605634,3.95774647887324,1.887323943661972,2.0985915492957745,0.1126760563380281,0.1126760563380281,0.1971830985915492,0.2535211267605634,0.0
6805,6805,1.2535211267605637,1.4929577464788732,0.3943661971830985,0.6901408450704225,13.47887323943662,12.140845070422536,4.394366197183099,4.943661971830986,16.183098591549296,17.380281690140844,4.366197183098592,4.492957746478873,1.8450704225352117,1.9859154929577465,0.0845070422535211,0.056338028169014,0.4366197183098591,0.3098591549295774,1.0
6806,6806,0.704225352112676,2.323943661971831,0.3380281690140845,1.028169014084507,10.859154929577464,17.0,3.323943661971831,7.014084507042254,18.08450704225352,12.169014084507042,3.7183098591549295,6.450704225352113,2.408450704225352,1.0704225352112675,0.1408450704225352,0.056338028169014,0.2535211267605634,0.7323943661971831,0.0
6807,6807,1.3380281690140845,1.408450704225352,0.6197183098591549,0.676056338028169,12.80281690140845,16.64788732394366,4.253521126760563,5.619718309859155,14.591549295774648,13.28169014084507,4.28169014084507,6.042253521126761,1.5633802816901408,1.591549295774648,0.056338028169014,0.0,0.2676056338028169,0.3943661971830985,1.0
6808,6808,0.943661971830986,1.1830985915492958,0.2535211267605634,0.4788732394366197,13.253521126760564,11.23943661971831,4.140845070422535,4.267605633802817,14.267605633802816,16.619718309859156,5.126760563380282,5.211267605633803,1.4647887323943662,2.112676056338028,0.0845070422535211,0.1408450704225352,0.2112676056338028,0.2816901408450704,1.0
6809,6809,1.2253521126760565,1.619718309859155,0.5633802816901409,0.704225352112676,12.211267605633802,12.464788732394366,4.52112676056338,4.985915492957746,15.169014084507042,16.619718309859156,4.042253521126761,4.619718309859155,1.943661971830986,2.436619718309859,0.1126760563380281,0.0845070422535211,0.3661971830985915,0.323943661971831,0.0
6810,6810,1.1971830985915493,1.4366197183098592,0.4507042253521127,0.8028169014084507,11.971830985915492,14.633802816901408,4.0,4.957746478873239,14.830985915492958,17.591549295774648,5.408450704225352,4.887323943661972,1.7183098591549295,1.9014084507042253,0.1408450704225352,0.056338028169014,0.2535211267605634,0.352112676056338,0.0
6811,6811,0.9859154929577464,1.5633802816901408,0.4788732394366197,0.7464788732394366,10.535211267605634,12.661971830985916,3.661971830985916,5.154929577464789,12.591549295774648,12.225352112676056,4.112676056338028,4.690140845070423,1.4366197183098592,1.6056338028169015,0.056338028169014,0.056338028169014,0.2676056338028169,0.5492957746478874,0.0
6812,6812,2.084507042253521,1.8732394366197185,1.0,0.676056338028169,15.338028169014084,16.422535211267604,6.056338028169014,5.661971830985915,13.422535211267606,17.901408450704224,5.380281690140845,5.901408450704225,1.3098591549295775,2.2253521126760565,0.0422535211267605,0.1126760563380281,0.5633802816901409,0.5070422535211268,1.0
6813,6813,2.2916666666666665,0.9583333333333334,1.0138888888888888,0.25,16.97222222222222,13.305555555555555,6.958333333333333,4.138888888888889,12.15277777777778,14.22222222222222,6.486111111111111,5.152777777777778,1.0833333333333333,1.4583333333333333,0.0555555555555555,0.0833333333333333,0.7222222222222222,0.2222222222222222,1.0
6814,6814,1.625,1.3472222222222223,0.7222222222222222,0.6111111111111112,12.5,12.73611111111111,4.972222222222222,4.263888888888889,16.59722222222222,14.625,4.597222222222222,4.236111111111111,2.430555555555556,1.5694444444444444,0.0972222222222222,0.0555555555555555,0.3194444444444444,0.2777777777777778,0.0
6815,6815,1.4444444444444444,1.0416666666666667,0.8055555555555556,0.4305555555555556,14.569444444444445,11.375,4.944444444444445,4.652777777777778,17.63888888888889,14.541666666666666,4.875,4.569444444444445,1.9027777777777777,1.8611111111111112,0.0555555555555555,0.1111111111111111,0.3611111111111111,0.1944444444444444,0.0
6816,6816,1.5,1.2361111111111112,0.6944444444444444,0.5694444444444444,12.15277777777778,12.15277777777778,4.958333333333333,4.5,17.416666666666668,15.166666666666666,4.5,4.0,2.013888888888889,1.930555555555556,0.0555555555555555,0.1388888888888889,0.3055555555555556,0.3611111111111111,0.0
6817,6817,1.3888888888888888,1.1805555555555556,0.6666666666666666,0.4444444444444444,16.694444444444443,12.041666666666666,5.597222222222222,3.9722222222222223,13.34722222222222,14.86111111111111,6.055555555555555,5.458333333333333,1.5833333333333333,1.6944444444444444,0.0,0.1388888888888889,0.3888888888888889,0.25,0.0
6818,6818,1.1666666666666667,0.9722222222222222,0.4722222222222222,0.4722222222222222,11.27777777777778,10.52777777777778,4.236111111111111,3.7083333333333335,16.569444444444443,12.625,5.208333333333333,4.111111111111111,2.083333333333333,1.4444444444444444,0.1388888888888889,0.0555555555555555,0.2777777777777778,0.2638888888888889,1.0
6819,6819,1.0972222222222223,2.111111111111111,0.5138888888888888,1.0138888888888888,8.88888888888889,15.36111111111111,3.125,6.097222222222222,17.52777777777778,13.36111111111111,3.986111111111111,5.416666666666667,2.125,1.3055555555555556,0.125,0.0416666666666666,0.25,0.5694444444444444,1.0
6820,6820,1.8611111111111112,1.2916666666666667,0.6805555555555556,0.4166666666666667,16.36111111111111,13.555555555555555,5.597222222222222,4.430555555555555,17.819444444444443,16.13888888888889,5.861111111111111,4.388888888888889,2.208333333333333,1.8333333333333333,0.125,0.0833333333333333,0.5,0.4444444444444444,1.0
6821,6821,1.5416666666666667,0.6944444444444444,0.7361111111111112,0.3333333333333333,12.61111111111111,10.76388888888889,5.097222222222222,3.2777777777777777,12.23611111111111,18.13888888888889,4.666666666666667,3.7083333333333335,1.6111111111111112,2.430555555555556,0.0555555555555555,0.1388888888888889,0.5416666666666666,0.25,1.0
6822,6822,1.356164383561644,1.4657534246575343,0.6301369863013698,0.8082191780821918,12.63013698630137,14.616438356164384,4.273972602739726,4.986301369863014,14.753424657534246,17.671232876712327,4.219178082191781,4.863013698630137,1.5890410958904109,1.917808219178082,0.0547945205479452,0.0547945205479452,0.273972602739726,0.3561643835616438,0.0
6823,6823,0.958904109589041,2.315068493150685,0.4657534246575342,1.0273972602739727,10.506849315068491,17.08219178082192,3.6986301369863015,6.986301369863014,12.602739726027398,12.095890410958903,4.136986301369863,6.52054794520548,1.452054794520548,1.0684931506849316,0.0547945205479452,0.0547945205479452,0.2602739726027397,0.726027397260274,0.0
6824,6824,1.0684931506849316,1.8493150684931507,0.4520547945205479,0.684931506849315,11.3013698630137,16.36986301369863,4.6438356164383565,5.561643835616438,14.534246575342468,17.753424657534246,4.5479452054794525,5.863013698630137,1.8767123287671232,2.219178082191781,0.1232876712328767,0.1232876712328767,0.1917808219178082,0.5068493150684932,0.0
6825,6825,0.9452054794520548,1.5342465753424657,0.2465753424657534,0.7397260273972602,13.205479452054794,12.712328767123289,4.109589041095891,5.1506849315068495,14.123287671232877,12.32876712328767,5.123287671232877,4.726027397260274,1.4383561643835616,1.6027397260273972,0.0821917808219178,0.0547945205479452,0.2191780821917808,0.547945205479452,0.0
6826,6826,1.2602739726027397,1.3972602739726028,0.5616438356164384,0.6575342465753424,12.136986301369864,16.80821917808219,4.493150684931507,5.6438356164383565,15.164383561643836,13.315068493150685,4.013698630136986,6.041095890410959,1.9452054794520548,1.5890410958904109,0.136986301369863,0.0,0.3698630136986301,0.3835616438356164,1.0
6827,6827,1.1917808219178083,1.1643835616438356,0.4383561643835616,0.4794520547945205,12.013698630136986,11.246575342465754,3.9863013698630136,4.232876712328767,14.794520547945206,16.465753424657535,5.438356164383562,5.164383561643835,1.6986301369863013,2.054794520547945,0.136986301369863,0.136986301369863,0.2465753424657534,0.2876712328767123,1.0
6828,6828,2.0821917808219177,1.4794520547945205,1.0,0.684931506849315,15.32876712328767,12.150684931506849,6.054794520547945,4.945205479452055,13.315068493150685,17.410958904109588,5.410958904109589,4.52054794520548,1.3150684931506849,2.041095890410959,0.0410958904109589,0.0547945205479452,0.5616438356164384,0.3013698630136986,1.0
6829,6829,1.273972602739726,1.095890410958904,0.410958904109589,0.5205479452054794,13.52054794520548,8.808219178082192,4.424657534246576,3.1232876712328768,16.095890410958905,17.493150684931507,4.424657534246576,4.013698630136986,1.8356164383561644,2.136986301369863,0.0821917808219178,0.1232876712328767,0.4383561643835616,0.2602739726027397,1.0
6830,6830,0.684931506849315,1.63013698630137,0.3287671232876712,0.726027397260274,10.808219178082192,12.547945205479452,3.246575342465753,5.013698630136986,18.12328767123288,16.589041095890412,3.780821917808219,4.657534246575342,2.410958904109589,2.4383561643835616,0.136986301369863,0.0958904109589041,0.2465753424657534,0.3150684931506849,0.0
6831,6831,1.0810810810810811,1.1891891891891893,0.5135135135135135,0.4324324324324324,8.824324324324325,12.013513513513514,3.121621621621621,4.013513513513513,17.527027027027028,14.81081081081081,4.081081081081081,5.472972972972973,2.1621621621621623,1.7162162162162162,0.1216216216216216,0.1351351351351351,0.2567567567567567,0.2567567567567567,1.0
6832,6832,2.310810810810811,1.148648648648649,1.027027027027027,0.4729729729729729,17.135135135135137,11.256756756756756,7.0,4.22972972972973,12.013513513513514,16.45945945945946,6.581081081081081,5.108108108108108,1.054054054054054,2.054054054054054,0.054054054054054,0.1351351351351351,0.7297297297297297,0.2837837837837837,1.0
6833,6833,1.391891891891892,0.6891891891891891,0.6621621621621622,0.3243243243243243,16.81081081081081,10.85135135135135,5.635135135135135,3.283783783783784,13.33783783783784,18.16216216216216,6.081081081081081,3.8378378378378377,1.5810810810810811,2.4054054054054053,0.0,0.1351351351351351,0.3783783783783784,0.2432432432432432,0.0
6834,6834,1.635135135135135,0.945945945945946,0.7297297297297297,0.4594594594594595,12.472972972972974,10.472972972972974,5.0,3.689189189189189,16.60810810810811,12.513513513513514,4.635135135135135,4.108108108108108,2.4324324324324325,1.4324324324324325,0.0945945945945946,0.054054054054054,0.3243243243243243,0.2567567567567567,1.0
6835,6835,1.445945945945946,1.2702702702702702,0.7972972972972973,0.581081081081081,14.594594594594597,12.12162162162162,4.95945945945946,4.513513513513513,17.77027027027027,15.16216216216216,4.851351351351352,4.0,1.9189189189189189,1.9324324324324325,0.054054054054054,0.1351351351351351,0.3513513513513513,0.3783783783783784,1.0
6836,6836,1.8243243243243243,0.945945945945946,0.6756756756756757,0.2432432432432432,16.364864864864863,13.35135135135135,5.594594594594595,4.162162162162162,17.83783783783784,14.054054054054054,5.824324324324325,5.175675675675675,2.2432432432432434,1.4324324324324325,0.1351351351351351,0.081081081081081,0.5,0.2162162162162162,0.0
6837,6837,1.472972972972973,1.054054054054054,0.6891891891891891,0.4459459459459459,12.094594594594597,11.256756756756756,4.918918918918919,4.621621621621622,17.33783783783784,14.62162162162162,4.527027027027027,4.554054054054054,2.0135135135135136,1.8783783783783785,0.054054054054054,0.1351351351351351,0.2972972972972973,0.1891891891891892,0.0
6838,6838,1.5405405405405406,1.337837837837838,0.7567567567567568,0.6216216216216216,12.68918918918919,12.594594594594597,5.135135135135135,4.256756756756757,12.405405405405403,14.72972972972973,4.662162162162162,4.22972972972973,1.5945945945945943,1.5810810810810811,0.054054054054054,0.054054054054054,0.5540540540540541,0.2702702702702703,0.0
6839,6839,2.081081081081081,1.2702702702702702,1.0,0.4189189189189189,15.364864864864863,13.445945945945946,6.081081081081081,4.405405405405405,13.283783783783784,16.12162162162162,5.445945945945946,4.405405405405405,1.2972972972972974,1.837837837837838,0.0405405405405405,0.081081081081081,0.5675675675675675,0.4459459459459459,1.0
6840,6840,2.333333333333333,1.4666666666666666,1.0533333333333332,0.6933333333333334,17.213333333333335,12.173333333333334,7.026666666666666,4.946666666666666,11.906666666666666,17.28,6.64,4.6,1.04,1.9866666666666664,0.0533333333333333,0.0533333333333333,0.7333333333333333,0.2933333333333333,1.0
6841,6841,0.96,1.3733333333333333,0.4666666666666667,0.6533333333333333,10.493333333333334,16.813333333333333,3.733333333333333,5.6,12.546666666666669,13.293333333333331,4.08,6.1066666666666665,1.4266666666666667,1.586666666666667,0.0533333333333333,0.0,0.2533333333333333,0.3733333333333333,1.0
6842,6842,1.0533333333333332,2.066666666666667,0.4533333333333333,0.9866666666666668,11.2,15.36,4.6,6.053333333333334,14.613333333333332,13.306666666666668,4.56,5.426666666666667,1.8666666666666667,1.28,0.1333333333333333,0.04,0.1866666666666666,0.5733333333333334,0.0
6843,6843,1.1333333333333333,1.5333333333333334,0.4666666666666667,0.76,11.186666666666667,12.76,4.213333333333333,5.2,16.386666666666667,12.4,5.053333333333334,4.626666666666667,2.026666666666667,1.5733333333333333,0.1333333333333333,0.0533333333333333,0.28,0.5466666666666666,0.0
6844,6844,1.3333333333333333,1.2533333333333334,0.6266666666666667,0.4133333333333333,12.533333333333331,13.36,4.226666666666667,4.36,14.693333333333332,16.08,4.213333333333333,4.36,1.6,1.84,0.0533333333333333,0.08,0.2666666666666666,0.44,1.0
6845,6845,1.2666666666666666,1.106666666666667,0.5733333333333334,0.52,12.133333333333333,8.866666666666667,4.493333333333333,3.2,15.173333333333334,17.533333333333335,3.986666666666667,4.066666666666666,1.96,2.16,0.1466666666666666,0.12,0.3733333333333333,0.2666666666666666,1.0
6846,6846,1.2,1.8266666666666669,0.44,0.68,11.973333333333333,16.426666666666666,3.986666666666667,5.653333333333333,14.813333333333333,17.933333333333334,5.493333333333333,5.866666666666666,1.72,2.2533333333333334,0.1333333333333333,0.1333333333333333,0.2533333333333333,0.4933333333333333,0.0
6847,6847,0.6933333333333334,1.4533333333333334,0.3333333333333333,0.8133333333333334,10.84,14.666666666666666,3.306666666666666,5.0,18.17333333333333,17.773333333333333,3.84,4.8533333333333335,2.4266666666666667,1.9333333333333331,0.1333333333333333,0.0533333333333333,0.2533333333333333,0.36,0.0
6848,6848,0.96,1.653333333333333,0.2533333333333333,0.7333333333333333,13.28,12.56,4.173333333333333,5.04,14.106666666666667,16.52,5.133333333333334,4.653333333333333,1.4533333333333334,2.4133333333333336,0.0933333333333333,0.0933333333333333,0.2133333333333333,0.3333333333333333,1.0
6849,6849,1.4473684210526316,0.9736842105263158,0.6842105263157895,0.4736842105263157,12.013157894736842,10.421052631578949,4.881578947368421,3.710526315789474,17.210526315789473,12.526315789473683,4.539473684210527,4.065789473684211,1.973684210526316,1.4210526315789471,0.0526315789473684,0.0526315789473684,0.2894736842105263,0.2631578947368421,0.0
6850,6850,1.25,1.0526315789473684,0.4078947368421052,0.4473684210526316,13.38157894736842,11.236842105263158,4.381578947368421,4.631578947368421,16.05263157894737,14.56578947368421,4.381578947368421,4.578947368421052,1.8421052631578947,1.855263157894737,0.0789473684210526,0.131578947368421,0.4342105263157895,0.1842105263157894,1.0
6851,6851,1.368421052631579,1.118421052631579,0.6447368421052632,0.4605263157894737,16.80263157894737,11.18421052631579,5.565789473684211,4.2105263157894735,13.302631578947368,16.36842105263158,6.105263157894737,5.078947368421052,1.605263157894737,2.013157894736842,0.0,0.131578947368421,0.3684210526315789,0.2763157894736842,0.0
6852,6852,1.644736842105263,1.2236842105263157,0.7236842105263158,0.4342105263157895,12.539473684210526,11.986842105263158,5.0131578947368425,4.0131578947368425,16.473684210526315,14.802631578947368,4.644736842105263,5.5,2.3947368421052637,1.736842105263158,0.0921052631578947,0.131578947368421,0.3289473684210526,0.25,0.0
6853,6853,1.0921052631578947,0.6973684210526315,0.5131578947368421,0.3421052631578947,8.947368421052632,10.921052631578949,3.210526315789474,3.3421052631578947,17.57894736842105,18.144736842105264,4.078947368421052,3.8552631578947367,2.1447368421052637,2.4078947368421053,0.1184210526315789,0.131578947368421,0.2631578947368421,0.25,1.0
6854,6854,1.4473684210526316,0.986842105263158,0.8157894736842105,0.25,14.592105263157896,13.289473684210526,4.9868421052631575,4.184210526315789,17.855263157894736,14.052631578947368,4.815789473684211,5.105263157894737,1.947368421052632,1.4342105263157894,0.0526315789473684,0.0921052631578947,0.3552631578947368,0.2236842105263158,1.0
6855,6855,1.8421052631578947,1.2763157894736843,0.7105263157894737,0.5789473684210527,16.43421052631579,12.06578947368421,5.657894736842105,4.473684210526316,17.94736842105263,15.25,5.881578947368421,3.934210526315789,2.25,1.947368421052632,0.131578947368421,0.1447368421052631,0.4868421052631579,0.3815789473684211,1.0
6856,6856,1.5526315789473684,2.381578947368421,0.7631578947368421,1.0921052631578947,12.723684210526317,17.236842105263158,5.184210526315789,7.0131578947368425,12.447368421052632,11.88157894736842,4.592105263157895,6.684210526315789,1.5657894736842106,1.0263157894736843,0.0526315789473684,0.0526315789473684,0.5526315789473685,0.7368421052631579,0.0
6857,6857,2.0657894736842106,1.3421052631578947,0.986842105263158,0.6447368421052632,15.355263157894736,12.473684210526317,6.078947368421052,4.25,13.36842105263158,14.697368421052632,5.381578947368421,4.2105263157894735,1.2763157894736843,1.618421052631579,0.0394736842105263,0.0526315789473684,0.5789473684210527,0.2763157894736842,1.0
6858,6858,1.2597402597402598,1.2597402597402598,0.5714285714285714,0.4155844155844156,11.96103896103896,13.402597402597404,4.428571428571429,4.376623376623376,15.272727272727272,16.064935064935064,3.9220779220779214,4.35064935064935,1.974025974025974,1.8571428571428568,0.1428571428571428,0.0779220779220779,0.3766233766233766,0.4415584415584415,1.0
6859,6859,2.3506493506493507,1.3506493506493509,1.077922077922078,0.6363636363636364,17.272727272727273,16.805194805194805,6.987012987012987,5.545454545454546,11.87012987012987,13.2987012987013,6.727272727272728,6.207792207792208,1.051948051948052,1.6233766233766234,0.0519480519480519,0.0,0.7272727272727273,0.3636363636363636,1.0
6860,6860,0.6883116883116883,1.8311688311688312,0.3376623376623376,0.7012987012987013,10.909090909090908,16.532467532467532,3.3376623376623376,5.675324675324675,18.181818181818183,17.818181818181817,3.8181818181818175,5.909090909090909,2.4025974025974026,2.2337662337662336,0.1298701298701298,0.1428571428571428,0.2467532467532467,0.4935064935064935,1.0
6861,6861,1.1168831168831168,1.675324675324675,0.4545454545454545,0.7272727272727273,11.12987012987013,12.64935064935065,4.194805194805195,5.116883116883117,16.38961038961039,16.48051948051948,5.025974025974026,4.623376623376624,2.038961038961039,2.4285714285714284,0.1428571428571428,0.1038961038961039,0.2857142857142857,0.3246753246753247,1.0
6862,6862,1.324675324675325,1.4285714285714286,0.6363636363636364,0.6753246753246753,12.51948051948052,12.0,4.246753246753247,4.87012987012987,14.7012987012987,17.233766233766232,4.194805194805195,4.584415584415584,1.6363636363636365,1.9870129870129871,0.0519480519480519,0.0519480519480519,0.2727272727272727,0.2857142857142857,0.0
6863,6863,1.2727272727272727,2.0779220779220777,0.4545454545454545,0.987012987012987,12.090909090909092,15.467532467532468,4.090909090909091,6.155844155844156,14.844155844155845,13.402597402597404,5.545454545454546,5.441558441558442,1.7532467532467533,1.2727272727272727,0.1298701298701298,0.0389610389610389,0.2597402597402597,0.5844155844155844,0.0
6864,6864,0.974025974025974,1.0389610389610389,0.4675324675324675,0.4415584415584415,10.415584415584416,11.22077922077922,3.7142857142857135,4.6103896103896105,12.51948051948052,14.545454545454543,4.025974025974026,4.584415584415584,1.4025974025974026,1.844155844155844,0.0519480519480519,0.1298701298701298,0.2727272727272727,0.1818181818181818,0.0
6865,6865,1.5324675324675323,1.4415584415584417,0.7532467532467533,0.8051948051948052,12.7012987012987,14.64935064935065,5.181818181818182,4.987012987012987,12.38961038961039,17.805194805194805,4.584415584415584,4.831168831168832,1.5584415584415583,1.948051948051948,0.0519480519480519,0.0519480519480519,0.5454545454545454,0.3636363636363636,1.0
6866,6866,0.974025974025974,1.1168831168831168,0.2467532467532467,0.5064935064935064,13.25974025974026,9.025974025974026,4.142857142857143,3.2467532467532467,14.064935064935066,17.545454545454547,5.090909090909091,4.077922077922078,1.4545454545454546,2.116883116883117,0.0909090909090909,0.1168831168831168,0.2207792207792207,0.2727272727272727,1.0
6867,6867,1.1153846153846154,1.1153846153846154,0.5128205128205128,0.4487179487179487,9.038461538461538,11.166666666666666,3.2564102564102564,4.17948717948718,17.666666666666668,16.346153846153847,4.038461538461538,5.089743589743589,2.1153846153846154,2.0384615384615383,0.1153846153846153,0.141025641025641,0.2692307692307692,0.2948717948717949,0.0
6868,6868,1.2435897435897436,1.0,0.4102564102564102,0.2564102564102564,13.487179487179487,13.32051282051282,4.384615384615385,4.166666666666667,16.064102564102566,14.064102564102564,4.32051282051282,5.102564102564102,1.858974358974359,1.435897435897436,0.0769230769230769,0.0897435897435897,0.4358974358974359,0.2307692307692307,1.0
6869,6869,1.6538461538461535,2.3461538461538463,0.717948717948718,1.064102564102564,12.564102564102564,17.371794871794872,5.102564102564102,7.076923076923077,16.525641025641026,11.884615384615383,4.615384615384615,6.756410256410256,2.423076923076923,1.051282051282051,0.1025641025641025,0.0512820512820512,0.3205128205128205,0.7307692307692307,0.0
6870,6870,1.0384615384615383,1.2564102564102564,0.4358974358974359,0.5769230769230769,11.17948717948718,11.974358974358974,4.589743589743589,4.461538461538462,14.512820512820513,15.205128205128204,4.551282051282051,3.923076923076923,1.858974358974359,1.9743589743589745,0.1282051282051282,0.141025641025641,0.1923076923076923,0.3846153846153846,1.0
6871,6871,1.435897435897436,0.9615384615384616,0.8076923076923077,0.4615384615384615,14.653846153846152,10.41025641025641,4.961538461538462,3.705128205128205,17.73076923076923,12.423076923076923,4.807692307692308,4.038461538461538,1.935897435897436,1.3974358974358974,0.0512820512820512,0.0512820512820512,0.358974358974359,0.2692307692307692,0.0
6872,6872,1.807692307692308,1.3205128205128205,0.6923076923076923,0.6410256410256411,16.46153846153846,12.628205128205128,5.628205128205129,4.230769230769231,17.91025641025641,14.73076923076923,5.871794871794871,4.243589743589744,2.243589743589744,1.6666666666666667,0.141025641025641,0.0512820512820512,0.4871794871794871,0.2692307692307692,0.0
6873,6873,1.435897435897436,1.2564102564102564,0.6794871794871795,0.4487179487179487,11.961538461538462,12.102564102564102,4.897435897435898,4.089743589743589,17.205128205128204,14.82051282051282,4.538461538461538,5.5256410256410255,2.0,1.7435897435897436,0.0512820512820512,0.1282051282051282,0.2948717948717949,0.2564102564102564,1.0
6874,6874,1.3461538461538465,1.551282051282051,0.6410256410256411,0.7692307692307693,16.71794871794872,12.705128205128204,5.5256410256410255,5.205128205128205,13.192307692307692,12.423076923076923,6.153846153846154,4.602564102564102,1.6282051282051282,1.551282051282051,0.0,0.0512820512820512,0.358974358974359,0.5512820512820513,1.0
6875,6875,2.102564102564102,0.6923076923076923,1.0,0.3461538461538461,15.461538461538462,10.833333333333334,6.153846153846154,3.3076923076923075,13.371794871794872,18.32051282051282,5.448717948717949,3.782051282051282,1.2564102564102564,2.448717948717949,0.0384615384615384,0.1282051282051282,0.5897435897435898,0.2564102564102564,1.0
6876,6876,2.367088607594937,1.4556962025316456,1.0632911392405062,0.8354430379746836,17.39240506329114,14.746835443037977,7.10126582278481,4.974683544303797,11.924050632911392,17.696202531645568,6.772151898734177,4.835443037974684,1.0506329113924051,1.9240506329113924,0.050632911392405,0.050632911392405,0.7341772151898734,0.3544303797468354,1.0
6877,6877,1.0,1.1012658227848102,0.4936708860759494,0.5063291139240507,10.417721518987342,9.0126582278481,3.746835443037975,3.2278481012658227,12.417721518987342,17.746835443037973,4.037974683544304,4.037974683544304,1.4050632911392404,2.1265822784810124,0.050632911392405,0.1139240506329113,0.2784810126582278,0.2658227848101265,0.0
6878,6878,1.1265822784810129,1.7848101265822784,0.4556962025316455,0.6835443037974683,11.177215189873415,16.556962025316455,4.189873417721519,5.632911392405063,16.417721518987342,17.89873417721519,5.113924050632911,5.962025316455696,2.037974683544304,2.2278481012658227,0.1392405063291139,0.1392405063291139,0.3037974683544304,0.4810126582278481,0.0
6879,6879,1.3037974683544304,1.0506329113924051,0.6329113924050633,0.4430379746835443,12.544303797468354,11.278481012658228,4.189873417721519,4.6455696202531644,14.79746835443038,14.49367088607595,4.189873417721519,4.531645569620253,1.6835443037974684,1.8481012658227849,0.050632911392405,0.1265822784810126,0.2658227848101265,0.2025316455696202,0.0
6880,6880,1.5316455696202531,1.6329113924050631,0.759493670886076,0.7088607594936709,12.556962025316457,12.481012658227847,5.139240506329114,5.063291139240507,12.40506329113924,16.582278481012658,4.544303797468355,4.6075949367088604,1.5569620253164558,2.4177215189873418,0.050632911392405,0.1012658227848101,0.5443037974683544,0.3164556962025316,0.0
6881,6881,0.9873417721518988,1.3417721518987342,0.2531645569620253,0.6329113924050633,13.354430379746836,16.78481012658228,4.151898734177215,5.531645569620253,14.050632911392404,13.113924050632912,5.113924050632911,6.1645569620253164,1.4556962025316456,1.6455696202531649,0.0886075949367088,0.0,0.2278481012658227,0.3670886075949367,0.0
6882,6882,1.240506329113924,2.1012658227848102,0.569620253164557,1.0,11.962025316455696,15.430379746835444,4.455696202531645,6.139240506329114,15.177215189873415,13.354430379746836,3.886075949367088,5.405063291139241,1.9873417721518989,1.2658227848101269,0.1392405063291139,0.0379746835443038,0.379746835443038,0.5949367088607594,1.0
6883,6883,0.6835443037974683,1.4430379746835442,0.3417721518987341,0.6835443037974683,10.822784810126585,11.962025316455696,3.2911392405063293,4.886075949367089,18.26582278481013,17.151898734177216,3.746835443037975,4.531645569620253,2.4556962025316458,1.9873417721518989,0.1265822784810126,0.050632911392405,0.2531645569620253,0.3037974683544304,1.0
6884,6884,1.240506329113924,1.2658227848101269,0.4430379746835443,0.4177215189873418,12.050632911392404,13.455696202531646,4.050632911392405,4.379746835443038,14.79746835443038,16.063291139240505,5.506329113924051,4.30379746835443,1.7341772151898731,1.860759493670886,0.1265822784810126,0.0759493670886076,0.2531645569620253,0.4430379746835443,0.0
6885,6885,1.0625,1.225,0.45,0.4375,11.2625,12.0125,4.625,4.0125,14.475,14.7875,4.5125,5.5125,1.8375,1.7375,0.125,0.1375,0.2,0.25,0.0
6886,6886,1.2625,0.7,0.4125,0.3375,13.5,10.8625,4.4,3.3125,16.15,18.3375,4.2875,3.775,1.875,2.475,0.075,0.125,0.45,0.2625,1.0
6887,6887,1.1125,2.3875,0.5125,1.075,9.025,17.3875,3.2625,7.125,17.7,11.975,4.05,6.8,2.1375,1.0625,0.1125,0.05,0.275,0.7375,0.0
6888,6888,1.4375,1.125,0.825,0.45,14.7,11.1625,4.975,4.2,17.6875,16.4125,4.8375,5.075,1.925,2.05,0.0625,0.1375,0.35,0.3,1.0
